trial,scenario,duration_s,buffer_m,position_error_bound_m,steps,g2_seconds,p2_seconds,joint_l3_seconds,first_joint_l3_s,pre_release_joint_l3_seconds,unknown_seconds,paired_seconds,zone_mismatch_seconds,boundary_uncertain_seconds,gas_invalid_seconds,person_invalid_seconds,person_p2_gas_missing_lower_bound_fail,gas_g2_person_missing_lower_bound_fail
147_Et_n_Me_M,S2_possible_overlap,5,0.5,0.5,215,144,15,14,100.0,0,32,183,0,32,0,32,0,0
147_Et_n_Me_M,S2_possible_overlap,5,1.0,0.0,215,144,35,37,97.0,0,0,215,0,0,0,0,0,0
147_Et_n_Me_M,S2_possible_overlap,5,1.0,0.2,215,144,32,33,97.0,0,10,205,0,10,0,10,0,0
147_Et_n_Me_M,S2_possible_overlap,5,1.0,0.5,215,144,15,14,100.0,0,41,174,0,41,0,41,0,0
147_Et_n_Me_M,S2_possible_overlap,5,2.0,0.0,215,144,35,43,97.0,0,0,215,0,0,0,0,0,0
147_Et_n_Me_M,S2_possible_overlap,5,2.0,0.2,215,144,32,38,97.0,0,15,200,0,15,0,15,0,0
147_Et_n_Me_M,S2_possible_overlap,5,2.0,0.5,215,144,15,19,100.0,0,45,170,0,45,0,45,0,0
155_Et_H_Me_L,S2_possible_overlap,1,0.5,0.0,215,157,35,43,88.0,0,0,215,0,0,0,0,0,0
155_Et_H_Me_L,S2_possible_overlap,1,0.5,0.2,215,157,32,35,89.0,0,11,204,0,11,0,11,0,0
155_Et_H_Me_L,S2_possible_overlap,1,0.5,0.5,215,157,15,15,95.0,0,32,183,0,32,0,32,0,0
155_Et_H_Me_L,S2_possible_overlap,1,1.0,0.0,215,157,35,49,85.0,0,0,215,0,0,0,0,0,0
155_Et_H_Me_L,S2_possible_overlap,1,1.0,0.2,215,157,32,40,86.0,0,10,205,0,10,0,10,0,0
155_Et_H_Me_L,S2_possible_overlap,1,1.0,0.5,215,157,15,15,95.0,0,41,174,0,41,0,41,0,0
155_Et_H_Me_L,S2_possible_overlap,1,2.0,0.0,215,157,35,56,84.0,0,0,215,0,0,0,0,0,0
155_Et_H_Me_L,S2_possible_overlap,1,2.0,0.2,215,157,32,47,84.0,0,15,200,0,15,0,15,0,0
155_Et_H_Me_L,S2_possible_overlap,1,2.0,0.5,215,157,15,22,85.0,0,45,170,0,45,0,45,0,0
155_Et_H_Me_L,S2_possible_overlap,3,0.5,0.0,215,155,35,43,88.0,0,0,215,0,0,0,0,0,0
155_Et_H_Me_L,S2_possible_overlap,3,0.5,0.2,215,155,32,35,89.0,0,11,204,0,11,0,11,0,0
155_Et_H_Me_L,S2_possible_overlap,3,0.5,0.5,215,155,15,15,95.0,0,32,183,0,32,0,32,0,0
155_Et_H_Me_L,S2_possible_overlap,3,1.0,0.0,215,155,35,48,86.0,0,0,215,0,0,0,0,0,0
155_Et_H_Me_L,S2_possible_overlap,3,1.0,0.2,215,155,32,40,86.0,0,10,205,0,10,0,10,0,0
155_Et_H_Me_L,S2_possible_overlap,3,1.0,0.5,215,155,15,15,95.0,0,41,174,0,41,0,41,0,0
155_Et_H_Me_L,S2_possible_overlap,3,2.0,0.0,215,155,35,54,86.0,0,0,215,0,0,0,0,0,0
155_Et_H_Me_L,S2_possible_overlap,3,2.0,0.2,215,155,32,45,86.0,0,15,200,0,15,0,15,0,0
155_Et_H_Me_L,S2_possible_overlap,3,2.0,0.5,215,155,15,21,87.0,0,45,170,0,45,0,45,0,0
155_Et_H_Me_L,S2_possible_overlap,5,0.5,0.0,215,153,35,43,88.0,0,0,215,0,0,0,0,0,0
155_Et_H_Me_L,S2_possible_overlap,5,0.5,0.2,215,153,32,35,89.0,0,11,204,0,11,0,11,0,0
155_Et_H_Me_L,S2_possible_overlap,5,0.5,0.5,215,153,15,15,95.0,0,32,183,0,32,0,32,0,0
155_Et_H_Me_L,S2_possible_overlap,5,1.0,0.0,215,153,35,46,88.0,0,0,215,0,0,0,0,0,0
155_Et_H_Me_L,S2_possible_overlap,5,1.0,0.2,215,153,32,38,88.0,0,10,205,0,10,0,10,0,0
155_Et_H_Me_L,S2_possible_overlap,5,1.0,0.5,215,153,15,15,95.0,0,41,174,0,41,0,41,0,0
155_Et_H_Me_L,S2_possible_overlap,5,2.0,0.0,215,153,35,52,88.0,0,0,215,0,0,0,0,0,0
155_Et_H_Me_L,S2_possible_overlap,5,2.0,0.2,215,153,32,43,88.0,0,15,200,0,15,0,15,0,0
155_Et_H_Me_L,S2_possible_overlap,5,2.0,0.5,215,153,15,20,95.0,0,45,170,0,45,0,45,0,0
156_Et_n_CO_M,S2_possible_overlap,1,0.5,0.0,215,134,35,24,107.0,0,0,215,0,0,0,0,0,0
156_Et_n_CO_M,S2_possible_overlap,1,0.5,0.2,215,134,32,21,107.0,0,11,204,0,11,0,11,0,0
156_Et_n_CO_M,S2_possible_overlap,1,0.5,0.5,215,134,15,10,111.0,0,32,183,0,32,0,32,0,0
156_Et_n_CO_M,S2_possible_overlap,1,1.0,0.0,215,134,35,27,107.0,0,0,215,0,0,0,0,0,0
156_Et_n_CO_M,S2_possible_overlap,1,1.0,0.2,215,134,32,23,107.0,0,10,205,0,10,0,10,0,0
156_Et_n_CO_M,S2_possible_overlap,1,1.0,0.5,215,134,15,10,111.0,0,41,174,0,41,0,41,0,0
156_Et_n_CO_M,S2_possible_overlap,1,2.0,0.0,215,134,35,33,107.0,0,0,215,0,0,0,0,0,0
156_Et_n_CO_M,S2_possible_overlap,1,2.0,0.2,215,134,32,28,107.0,0,15,200,0,15,0,15,0,0
156_Et_n_CO_M,S2_possible_overlap,1,2.0,0.5,215,134,15,15,111.0,0,45,170,0,45,0,45,0,0
156_Et_n_CO_M,S2_possible_overlap,3,0.5,0.0,215,132,35,22,109.0,0,0,215,0,0,0,0,0,0
156_Et_n_CO_M,S2_possible_overlap,3,0.5,0.2,215,132,32,19,109.0,0,11,204,0,11,0,11,0,0
156_Et_n_CO_M,S2_possible_overlap,3,0.5,0.5,215,132,15,10,111.0,0,32,183,0,32,0,32,0,0
156_Et_n_CO_M,S2_possible_overlap,3,1.0,0.0,215,132,35,25,109.0,0,0,215,0,0,0,0,0,0
156_Et_n_CO_M,S2_possible_overlap,3,1.0,0.2,215,132,32,21,109.0,0,10,205,0,10,0,10,0,0
156_Et_n_CO_M,S2_possible_overlap,3,1.0,0.5,215,132,15,10,111.0,0,41,174,0,41,0,41,0,0
156_Et_n_CO_M,S2_possible_overlap,3,2.0,0.0,215,132,35,31,109.0,0,0,215,0,0,0,0,0,0
156_Et_n_CO_M,S2_possible_overlap,3,2.0,0.2,215,132,32,26,109.0,0,15,200,0,15,0,15,0,0
156_Et_n_CO_M,S2_possible_overlap,3,2.0,0.5,215,132,15,15,111.0,0,45,170,0,45,0,45,0,0
156_Et_n_CO_M,S2_possible_overlap,5,0.5,0.0,215,130,35,20,111.0,0,0,215,0,0,0,0,0,0
156_Et_n_CO_M,S2_possible_overlap,5,0.5,0.2,215,130,32,17,111.0,0,11,204,0,11,0,11,0,0
156_Et_n_CO_M,S2_possible_overlap,5,0.5,0.5,215,130,15,10,111.0,0,32,183,0,32,0,32,0,0
156_Et_n_CO_M,S2_possible_overlap,5,1.0,0.0,215,130,35,23,111.0,0,0,215,0,0,0,0,0,0
156_Et_n_CO_M,S2_possible_overlap,5,1.0,0.2,215,130,32,19,111.0,0,10,205,0,10,0,10,0,0
156_Et_n_CO_M,S2_possible_overlap,5,1.0,0.5,215,130,15,10,111.0,0,41,174,0,41,0,41,0,0
156_Et_n_CO_M,S2_possible_overlap,5,2.0,0.0,215,130,35,29,111.0,0,0,215,0,0,0,0,0,0
156_Et_n_CO_M,S2_possible_overlap,5,2.0,0.2,215,130,32,24,111.0,0,15,200,0,15,0,15,0,0
156_Et_n_CO_M,S2_possible_overlap,5,2.0,0.5,215,130,15,15,111.0,0,45,170,0,45,0,45,0,0
157_Et_n_Me_H,S2_possible_overlap,1,0.5,0.0,215,148,35,38,93.0,0,0,215,0,0,0,0,0,0
157_Et_n_Me_H,S2_possible_overlap,1,0.5,0.2,215,148,32,33,95.0,0,11,204,0,11,0,11,0,0
157_Et_n_Me_H,S2_possible_overlap,1,0.5,0.5,215,148,15,15,95.0,0,32,183,0,32,0,32,0,0
157_Et_n_Me_H,S2_possible_overlap,1,1.0,0.0,215,148,35,41,93.0,0,0,215,0,0,0,0,0,0
157_Et_n_Me_H,S2_possible_overlap,1,1.0,0.2,215,148,32,35,95.0,0,10,205,0,10,0,10,0,0
157_Et_n_Me_H,S2_possible_overlap,1,1.0,0.5,215,148,15,15,95.0,0,41,174,0,41,0,41,0,0
157_Et_n_Me_H,S2_possible_overlap,1,2.0,0.0,215,148,35,47,93.0,0,0,215,0,0,0,0,0,0
157_Et_n_Me_H,S2_possible_overlap,1,2.0,0.2,215,148,32,40,95.0,0,15,200,0,15,0,15,0,0
157_Et_n_Me_H,S2_possible_overlap,1,2.0,0.5,215,148,15,20,95.0,0,45,170,0,45,0,45,0,0
157_Et_n_Me_H,S2_possible_overlap,3,0.5,0.0,215,146,35,36,95.0,0,0,215,0,0,0,0,0,0
157_Et_n_Me_H,S2_possible_overlap,3,0.5,0.2,215,146,32,33,95.0,0,11,204,0,11,0,11,0,0
157_Et_n_Me_H,S2_possible_overlap,3,0.5,0.5,215,146,15,15,95.0,0,32,183,0,32,0,32,0,0
157_Et_n_Me_H,S2_possible_overlap,3,1.0,0.0,215,146,35,39,95.0,0,0,215,0,0,0,0,0,0
157_Et_n_Me_H,S2_possible_overlap,3,1.0,0.2,215,146,32,35,95.0,0,10,205,0,10,0,10,0,0
157_Et_n_Me_H,S2_possible_overlap,3,1.0,0.5,215,146,15,15,95.0,0,41,174,0,41,0,41,0,0
157_Et_n_Me_H,S2_possible_overlap,3,2.0,0.0,215,146,35,45,95.0,0,0,215,0,0,0,0,0,0
157_Et_n_Me_H,S2_possible_overlap,3,2.0,0.2,215,146,32,40,95.0,0,15,200,0,15,0,15,0,0
157_Et_n_Me_H,S2_possible_overlap,3,2.0,0.5,215,146,15,20,95.0,0,45,170,0,45,0,45,0,0
157_Et_n_Me_H,S2_possible_overlap,5,0.5,0.0,215,144,35,34,97.0,0,0,215,0,0,0,0,0,0
157_Et_n_Me_H,S2_possible_overlap,5,0.5,0.2,215,144,32,31,97.0,0,11,204,0,11,0,11,0,0
157_Et_n_Me_H,S2_possible_overlap,5,0.5,0.5,215,144,15,14,100.0,0,32,183,0,32,0,32,0,0
157_Et_n_Me_H,S2_possible_overlap,5,1.0,0.0,215,144,35,37,97.0,0,0,215,0,0,0,0,0,0
157_Et_n_Me_H,S2_possible_overlap,5,1.0,0.2,215,144,32,33,97.0,0,10,205,0,10,0,10,0,0
157_Et_n_Me_H,S2_possible_overlap,5,1.0,0.5,215,144,15,14,100.0,0,41,174,0,41,0,41,0,0
157_Et_n_Me_H,S2_possible_overlap,5,2.0,0.0,215,144,35,43,97.0,0,0,215,0,0,0,0,0,0
157_Et_n_Me_H,S2_possible_overlap,5,2.0,0.2,215,144,32,38,97.0,0,15,200,0,15,0,15,0,0
157_Et_n_Me_H,S2_possible_overlap,5,2.0,0.5,215,144,15,19,100.0,0,45,170,0,45,0,45,0,0
158_Et_M_CO_H,S2_possible_overlap,1,0.5,0.0,215,159,35,43,88.0,0,0,215,0,0,0,0,0,0
158_Et_M_CO_H,S2_possible_overlap,1,0.5,0.2,215,159,32,35,89.0,0,11,204,0,11,0,11,0,0
158_Et_M_CO_H,S2_possible_overlap,1,0.5,0.5,215,159,15,15,95.0,0,32,183,0,32,0,32,0,0
158_Et_M_CO_H,S2_possible_overlap,1,1.0,0.0,215,159,35,49,85.0,0,0,215,0,0,0,0,0,0
158_Et_M_CO_H,S2_possible_overlap,1,1.0,0.2,215,159,32,40,86.0,0,10,205,0,10,0,10,0,0
158_Et_M_CO_H,S2_possible_overlap,1,1.0,0.5,215,159,15,15,95.0,0,41,174,0,41,0,41,0,0
158_Et_M_CO_H,S2_possible_overlap,1,2.0,0.0,215,159,35,58,82.0,0,0,215,0,0,0,0,0,0
158_Et_M_CO_H,S2_possible_overlap,1,2.0,0.2,215,159,32,49,82.0,0,15,200,0,15,0,15,0,0
158_Et_M_CO_H,S2_possible_overlap,1,2.0,0.5,215,159,15,24,82.0,0,45,170,0,45,0,45,0,0
158_Et_M_CO_H,S2_possible_overlap,3,0.5,0.0,215,157,35,43,88.0,0,0,215,0,0,0,0,0,0
158_Et_M_CO_H,S2_possible_overlap,3,0.5,0.2,215,157,32,35,89.0,0,11,204,0,11,0,11,0,0
158_Et_M_CO_H,S2_possible_overlap,3,0.5,0.5,215,157,15,15,95.0,0,32,183,0,32,0,32,0,0
158_Et_M_CO_H,S2_possible_overlap,3,1.0,0.0,215,157,35,49,85.0,0,0,215,0,0,0,0,0,0
158_Et_M_CO_H,S2_possible_overlap,3,1.0,0.2,215,157,32,40,86.0,0,10,205,0,10,0,10,0,0
158_Et_M_CO_H,S2_possible_overlap,3,1.0,0.5,215,157,15,15,95.0,0,41,174,0,41,0,41,0,0
158_Et_M_CO_H,S2_possible_overlap,3,2.0,0.0,215,157,35,56,84.0,0,0,215,0,0,0,0,0,0
158_Et_M_CO_H,S2_possible_overlap,3,2.0,0.2,215,157,32,47,84.0,0,15,200,0,15,0,15,0,0
158_Et_M_CO_H,S2_possible_overlap,3,2.0,0.5,215,157,15,22,85.0,0,45,170,0,45,0,45,0,0
158_Et_M_CO_H,S2_possible_overlap,5,0.5,0.0,215,155,35,43,88.0,0,0,215,0,0,0,0,0,0
158_Et_M_CO_H,S2_possible_overlap,5,0.5,0.2,215,155,32,35,89.0,0,11,204,0,11,0,11,0,0
158_Et_M_CO_H,S2_possible_overlap,5,0.5,0.5,215,155,15,15,95.0,0,32,183,0,32,0,32,0,0
158_Et_M_CO_H,S2_possible_overlap,5,1.0,0.0,215,155,35,48,86.0,0,0,215,0,0,0,0,0,0
158_Et_M_CO_H,S2_possible_overlap,5,1.0,0.2,215,155,32,40,86.0,0,10,205,0,10,0,10,0,0
158_Et_M_CO_H,S2_possible_overlap,5,1.0,0.5,215,155,15,15,95.0,0,41,174,0,41,0,41,0,0
158_Et_M_CO_H,S2_possible_overlap,5,2.0,0.0,215,155,35,54,86.0,0,0,215,0,0,0,0,0,0
158_Et_M_CO_H,S2_possible_overlap,5,2.0,0.2,215,155,32,45,86.0,0,15,200,0,15,0,15,0,0
158_Et_M_CO_H,S2_possible_overlap,5,2.0,0.5,215,155,15,21,87.0,0,45,170,0,45,0,45,0,0
163_Et_H_Me_M,S2_possible_overlap,1,0.5,0.0,215,158,35,43,88.0,0,0,215,0,0,0,0,0,0
163_Et_H_Me_M,S2_possible_overlap,1,0.5,0.2,215,158,32,35,89.0,0,11,204,0,11,0,11,0,0
163_Et_H_Me_M,S2_possible_overlap,1,0.5,0.5,215,158,15,15,95.0,0,32,183,0,32,0,32,0,0
163_Et_H_Me_M,S2_possible_overlap,1,1.0,0.0,215,158,35,49,85.0,0,0,215,0,0,0,0,0,0
163_Et_H_Me_M,S2_possible_overlap,1,1.0,0.2,215,158,32,40,86.0,0,10,205,0,10,0,10,0,0
163_Et_H_Me_M,S2_possible_overlap,1,1.0,0.5,215,158,15,15,95.0,0,41,174,0,41,0,41,0,0
163_Et_H_Me_M,S2_possible_overlap,1,2.0,0.0,215,158,35,57,83.0,0,0,215,0,0,0,0,0,0
163_Et_H_Me_M,S2_possible_overlap,1,2.0,0.2,215,158,32,48,83.0,0,15,200,0,15,0,15,0,0
163_Et_H_Me_M,S2_possible_overlap,1,2.0,0.5,215,158,15,23,83.0,0,45,170,0,45,0,45,0,0
163_Et_H_Me_M,S2_possible_overlap,3,0.5,0.0,215,156,35,43,88.0,0,0,215,0,0,0,0,0,0
163_Et_H_Me_M,S2_possible_overlap,3,0.5,0.2,215,156,32,35,89.0,0,11,204,0,11,0,11,0,0
163_Et_H_Me_M,S2_possible_overlap,3,0.5,0.5,215,156,15,15,95.0,0,32,183,0,32,0,32,0,0
163_Et_H_Me_M,S2_possible_overlap,3,1.0,0.0,215,156,35,49,85.0,0,0,215,0,0,0,0,0,0
163_Et_H_Me_M,S2_possible_overlap,3,1.0,0.2,215,156,32,40,86.0,0,10,205,0,10,0,10,0,0
163_Et_H_Me_M,S2_possible_overlap,3,1.0,0.5,215,156,15,15,95.0,0,41,174,0,41,0,41,0,0
163_Et_H_Me_M,S2_possible_overlap,3,2.0,0.0,215,156,35,55,85.0,0,0,215,0,0,0,0,0,0
163_Et_H_Me_M,S2_possible_overlap,3,2.0,0.2,215,156,32,46,85.0,0,15,200,0,15,0,15,0,0
163_Et_H_Me_M,S2_possible_overlap,3,2.0,0.5,215,156,15,22,85.0,0,45,170,0,45,0,45,0,0
163_Et_H_Me_M,S2_possible_overlap,5,0.5,0.0,215,154,35,43,88.0,0,0,215,0,0,0,0,0,0
163_Et_H_Me_M,S2_possible_overlap,5,0.5,0.2,215,154,32,35,89.0,0,11,204,0,11,0,11,0,0
163_Et_H_Me_M,S2_possible_overlap,5,0.5,0.5,215,154,15,15,95.0,0,32,183,0,32,0,32,0,0
163_Et_H_Me_M,S2_possible_overlap,5,1.0,0.0,215,154,35,47,87.0,0,0,215,0,0,0,0,0,0
163_Et_H_Me_M,S2_possible_overlap,5,1.0,0.2,215,154,32,39,87.0,0,10,205,0,10,0,10,0,0
163_Et_H_Me_M,S2_possible_overlap,5,1.0,0.5,215,154,15,15,95.0,0,41,174,0,41,0,41,0,0
163_Et_H_Me_M,S2_possible_overlap,5,2.0,0.0,215,154,35,53,87.0,0,0,215,0,0,0,0,0,0
163_Et_H_Me_M,S2_possible_overlap,5,2.0,0.2,215,154,32,44,87.0,0,15,200,0,15,0,15,0,0
163_Et_H_Me_M,S2_possible_overlap,5,2.0,0.5,215,154,15,21,87.0,0,45,170,0,45,0,45,0,0
164_Et_H_CO_n,S2_possible_overlap,1,0.5,0.0,215,159,35,43,88.0,0,0,215,0,0,0,0,0,0
164_Et_H_CO_n,S2_possible_overlap,1,0.5,0.2,215,159,32,35,89.0,0,11,204,0,11,0,11,0,0
164_Et_H_CO_n,S2_possible_overlap,1,0.5,0.5,215,159,15,15,95.0,0,32,183,0,32,0,32,0,0
164_Et_H_CO_n,S2_possible_overlap,1,1.0,0.0,215,159,35,49,85.0,0,0,215,0,0,0,0,0,0
164_Et_H_CO_n,S2_possible_overlap,1,1.0,0.2,215,159,32,40,86.0,0,10,205,0,10,0,10,0,0
164_Et_H_CO_n,S2_possible_overlap,1,1.0,0.5,215,159,15,15,95.0,0,41,174,0,41,0,41,0,0
164_Et_H_CO_n,S2_possible_overlap,1,2.0,0.0,215,159,35,58,82.0,0,0,215,0,0,0,0,0,0
164_Et_H_CO_n,S2_possible_overlap,1,2.0,0.2,215,159,32,49,82.0,0,15,200,0,15,0,15,0,0
164_Et_H_CO_n,S2_possible_overlap,1,2.0,0.5,215,159,15,24,82.0,0,45,170,0,45,0,45,0,0
164_Et_H_CO_n,S2_possible_overlap,3,0.5,0.0,215,157,35,43,88.0,0,0,215,0,0,0,0,0,0
164_Et_H_CO_n,S2_possible_overlap,3,0.5,0.2,215,157,32,35,89.0,0,11,204,0,11,0,11,0,0
164_Et_H_CO_n,S2_possible_overlap,3,0.5,0.5,215,157,15,15,95.0,0,32,183,0,32,0,32,0,0
164_Et_H_CO_n,S2_possible_overlap,3,1.0,0.0,215,157,35,49,85.0,0,0,215,0,0,0,0,0,0
164_Et_H_CO_n,S2_possible_overlap,3,1.0,0.2,215,157,32,40,86.0,0,10,205,0,10,0,10,0,0
164_Et_H_CO_n,S2_possible_overlap,3,1.0,0.5,215,157,15,15,95.0,0,41,174,0,41,0,41,0,0
164_Et_H_CO_n,S2_possible_overlap,3,2.0,0.0,215,157,35,56,84.0,0,0,215,0,0,0,0,0,0
164_Et_H_CO_n,S2_possible_overlap,3,2.0,0.2,215,157,32,47,84.0,0,15,200,0,15,0,15,0,0
164_Et_H_CO_n,S2_possible_overlap,3,2.0,0.5,215,157,15,22,85.0,0,45,170,0,45,0,45,0,0
164_Et_H_CO_n,S2_possible_overlap,5,0.5,0.0,215,155,35,43,88.0,0,0,215,0,0,0,0,0,0
164_Et_H_CO_n,S2_possible_overlap,5,0.5,0.2,215,155,32,35,89.0,0,11,204,0,11,0,11,0,0
164_Et_H_CO_n,S2_possible_overlap,5,0.5,0.5,215,155,15,15,95.0,0,32,183,0,32,0,32,0,0
164_Et_H_CO_n,S2_possible_overlap,5,1.0,0.0,215,155,35,48,86.0,0,0,215,0,0,0,0,0,0
164_Et_H_CO_n,S2_possible_overlap,5,1.0,0.2,215,155,32,40,86.0,0,10,205,0,10,0,10,0,0
164_Et_H_CO_n,S2_possible_overlap,5,1.0,0.5,215,155,15,15,95.0,0,41,174,0,41,0,41,0,0
164_Et_H_CO_n,S2_possible_overlap,5,2.0,0.0,215,155,35,54,86.0,0,0,215,0,0,0,0,0,0
164_Et_H_CO_n,S2_possible_overlap,5,2.0,0.2,215,155,32,45,86.0,0,15,200,0,15,0,15,0,0
164_Et_H_CO_n,S2_possible_overlap,5,2.0,0.5,215,155,15,21,87.0,0,45,170,0,45,0,45,0,0
166_Et_H_CO_H,S2_possible_overlap,1,0.5,0.0,215,162,35,43,88.0,0,0,215,0,0,0,0,0,0
166_Et_H_CO_H,S2_possible_overlap,1,0.5,0.2,215,162,32,35,89.0,0,11,204,0,11,0,11,0,0
166_Et_H_CO_H,S2_possible_overlap,1,0.5,0.5,215,162,15,15,95.0,0,32,183,0,32,0,32,0,0
166_Et_H_CO_H,S2_possible_overlap,1,1.0,0.0,215,162,35,49,85.0,0,0,215,0,0,0,0,0,0
166_Et_H_CO_H,S2_possible_overlap,1,1.0,0.2,215,162,32,40,86.0,0,10,205,0,10,0,10,0,0
166_Et_H_CO_H,S2_possible_overlap,1,1.0,0.5,215,162,15,15,95.0,0,41,174,0,41,0,41,0,0
166_Et_H_CO_H,S2_possible_overlap,1,2.0,0.0,215,162,35,61,79.0,0,0,215,0,0,0,0,0,0
166_Et_H_CO_H,S2_possible_overlap,1,2.0,0.2,215,162,32,52,79.0,0,15,200,0,15,0,15,0,0
166_Et_H_CO_H,S2_possible_overlap,1,2.0,0.5,215,162,15,26,80.0,0,45,170,0,45,0,45,0,0
166_Et_H_CO_H,S2_possible_overlap,3,0.5,0.0,215,160,35,43,88.0,0,0,215,0,0,0,0,0,0
166_Et_H_CO_H,S2_possible_overlap,3,0.5,0.2,215,160,32,35,89.0,0,11,204,0,11,0,11,0,0
166_Et_H_CO_H,S2_possible_overlap,3,0.5,0.5,215,160,15,15,95.0,0,32,183,0,32,0,32,0,0
166_Et_H_CO_H,S2_possible_overlap,3,1.0,0.0,215,160,35,49,85.0,0,0,215,0,0,0,0,0,0
166_Et_H_CO_H,S2_possible_overlap,3,1.0,0.2,215,160,32,40,86.0,0,10,205,0,10,0,10,0,0
166_Et_H_CO_H,S2_possible_overlap,3,1.0,0.5,215,160,15,15,95.0,0,41,174,0,41,0,41,0,0
166_Et_H_CO_H,S2_possible_overlap,3,2.0,0.0,215,160,35,59,81.0,0,0,215,0,0,0,0,0,0
166_Et_H_CO_H,S2_possible_overlap,3,2.0,0.2,215,160,32,50,81.0,0,15,200,0,15,0,15,0,0
166_Et_H_CO_H,S2_possible_overlap,3,2.0,0.5,215,160,15,25,81.0,0,45,170,0,45,0,45,0,0
166_Et_H_CO_H,S2_possible_overlap,5,0.5,0.0,215,158,35,43,88.0,0,0,215,0,0,0,0,0,0
166_Et_H_CO_H,S2_possible_overlap,5,0.5,0.2,215,158,32,35,89.0,0,11,204,0,11,0,11,0,0
166_Et_H_CO_H,S2_possible_overlap,5,0.5,0.5,215,158,15,15,95.0,0,32,183,0,32,0,32,0,0
166_Et_H_CO_H,S2_possible_overlap,5,1.0,0.0,215,158,35,49,85.0,0,0,215,0,0,0,0,0,0
166_Et_H_CO_H,S2_possible_overlap,5,1.0,0.2,215,158,32,40,86.0,0,10,205,0,10,0,10,0,0
166_Et_H_CO_H,S2_possible_overlap,5,1.0,0.5,215,158,15,15,95.0,0,41,174,0,41,0,41,0,0
166_Et_H_CO_H,S2_possible_overlap,5,2.0,0.0,215,158,35,57,83.0,0,0,215,0,0,0,0,0,0
166_Et_H_CO_H,S2_possible_overlap,5,2.0,0.2,215,158,32,48,83.0,0,15,200,0,15,0,15,0,0
166_Et_H_CO_H,S2_possible_overlap,5,2.0,0.5,215,158,15,23,83.0,0,45,170,0,45,0,45,0,0
169_Et_L_Me_M,S2_possible_overlap,1,0.5,0.0,215,158,35,43,88.0,0,0,215,0,0,0,0,0,0
169_Et_L_Me_M,S2_possible_overlap,1,0.5,0.2,215,158,32,35,89.0,0,11,204,0,11,0,11,0,0
169_Et_L_Me_M,S2_possible_overlap,1,0.5,0.5,215,158,15,15,95.0,0,32,183,0,32,0,32,0,0
169_Et_L_Me_M,S2_possible_overlap,1,1.0,0.0,215,158,35,49,85.0,0,0,215,0,0,0,0,0,0
169_Et_L_Me_M,S2_possible_overlap,1,1.0,0.2,215,158,32,40,86.0,0,10,205,0,10,0,10,0,0
169_Et_L_Me_M,S2_possible_overlap,1,1.0,0.5,215,158,15,15,95.0,0,41,174,0,41,0,41,0,0
169_Et_L_Me_M,S2_possible_overlap,1,2.0,0.0,215,158,35,57,83.0,0,0,215,0,0,0,0,0,0
169_Et_L_Me_M,S2_possible_overlap,1,2.0,0.2,215,158,32,48,83.0,0,15,200,0,15,0,15,0,0
169_Et_L_Me_M,S2_possible_overlap,1,2.0,0.5,215,158,15,23,83.0,0,45,170,0,45,0,45,0,0
169_Et_L_Me_M,S2_possible_overlap,3,0.5,0.0,215,156,35,43,88.0,0,0,215,0,0,0,0,0,0
169_Et_L_Me_M,S2_possible_overlap,3,0.5,0.2,215,156,32,35,89.0,0,11,204,0,11,0,11,0,0
169_Et_L_Me_M,S2_possible_overlap,3,0.5,0.5,215,156,15,15,95.0,0,32,183,0,32,0,32,0,0
169_Et_L_Me_M,S2_possible_overlap,3,1.0,0.0,215,156,35,49,85.0,0,0,215,0,0,0,0,0,0
169_Et_L_Me_M,S2_possible_overlap,3,1.0,0.2,215,156,32,40,86.0,0,10,205,0,10,0,10,0,0
169_Et_L_Me_M,S2_possible_overlap,3,1.0,0.5,215,156,15,15,95.0,0,41,174,0,41,0,41,0,0
169_Et_L_Me_M,S2_possible_overlap,3,2.0,0.0,215,156,35,55,85.0,0,0,215,0,0,0,0,0,0
169_Et_L_Me_M,S2_possible_overlap,3,2.0,0.2,215,156,32,46,85.0,0,15,200,0,15,0,15,0,0
169_Et_L_Me_M,S2_possible_overlap,3,2.0,0.5,215,156,15,22,85.0,0,45,170,0,45,0,45,0,0
169_Et_L_Me_M,S2_possible_overlap,5,0.5,0.0,215,154,35,43,88.0,0,0,215,0,0,0,0,0,0
169_Et_L_Me_M,S2_possible_overlap,5,0.5,0.2,215,154,32,35,89.0,0,11,204,0,11,0,11,0,0
169_Et_L_Me_M,S2_possible_overlap,5,0.5,0.5,215,154,15,15,95.0,0,32,183,0,32,0,32,0,0
169_Et_L_Me_M,S2_possible_overlap,5,1.0,0.0,215,154,35,47,87.0,0,0,215,0,0,0,0,0,0
169_Et_L_Me_M,S2_possible_overlap,5,1.0,0.2,215,154,32,39,87.0,0,10,205,0,10,0,10,0,0
169_Et_L_Me_M,S2_possible_overlap,5,1.0,0.5,215,154,15,15,95.0,0,41,174,0,41,0,41,0,0
169_Et_L_Me_M,S2_possible_overlap,5,2.0,0.0,215,154,35,53,87.0,0,0,215,0,0,0,0,0,0
169_Et_L_Me_M,S2_possible_overlap,5,2.0,0.2,215,154,32,44,87.0,0,15,200,0,15,0,15,0,0
